ResponseId,Age,Country,EdLevel,Employment,RemoteWork,DevType,YearsCodePro,OrgSize,ConvertedCompYearly,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,AISelect,AISent,AIBen
77013,25-34 years old,Austria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)","Developer, full-stack",10,10 to 19 employees,85672.0,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Prolog;SQL;TypeScript,Cloud Firestore;PostgreSQL;Redis,"No, and I don't plan to",,
41193,35-44 years old,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,"Developer, full-stack",15,"1,000 to 4,999 employees",,DKK	Danish krone,C#;Python,Microsoft SQL Server,Yes,Unsure,Neither trust nor distrust
71444,18-24 years old,Myanmar,Some college/university study without earning a degree,"Not employed, but looking for work;Student, full-time",,Student,,,,,C++;Rust,MySQL;PostgreSQL,Yes,Favorable,Neither trust nor distrust
14530,35-44 years old,,,,,,,,,,,,,,
2914,25-34 years old,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",11,"Just me - I am a freelancer, sole proprietor, etc.",107090.0,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,Cloud Firestore;Firebase Realtime Database;MySQL;SQLite,"No, and I don't plan to",,
62729,45-54 years old,India,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Research & Development role,21,"Just me - I am a freelancer, sole proprietor, etc.",,INR	Indian rupee,Python,Elasticsearch;Neo4J,Yes,Very favorable,Somewhat trust
57494,25-34 years old,Croatia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, mobile",9,100 to 499 employees,53545.0,EUR European Euro,Bash/Shell (all shells);C;C++;Objective-C;Ruby;SQL;Swift,PostgreSQL;SQLite,Yes,Favorable,Somewhat distrust
17004,25-34 years old,Italy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",14,500 to 999 employees,40694.0,EUR European Euro,Java,H2;IBM DB2;Microsoft SQL Server;Redis,"No, but I plan to soon",Favorable,Neither trust nor distrust
74739,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",1,"10,000 or more employees",52500.0,USD	United States dollar,Bash/Shell (all shells);Groovy;Java;Python;Scala;SQL,BigQuery;Cassandra;MySQL,Yes,Favorable,Somewhat trust
66001,35-44 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Data scientist or machine learning specialist,13,"10,000 or more employees",155173.0,GBP	Pound sterling,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Scala;SQL;TypeScript,Dynamodb;Elasticsearch;Redis,Yes,Indifferent,Somewhat distrust
80089,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, front-end",Less than 1 year,2 to 9 employees,72000.0,USD	United States dollar,HTML/CSS;JavaScript;TypeScript,MySQL;PostgreSQL,Yes,Very favorable,Somewhat trust
7891,18-24 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time;Employed, part-time",In-person,System administrator,,,,,Assembly;Bash/Shell (all shells);C;C++;Dart;Go;HTML/CSS;Java;JavaScript;Julia;Kotlin;MATLAB;PowerShell;Python;R;Rust;SQL;TypeScript,Cassandra;Firebase Realtime Database;MongoDB;Redis,Yes,Favorable,Somewhat distrust
23406,18-24 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",5,20 to 99 employees,37241.0,GBP	Pound sterling,Bash/Shell (all shells);C#;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;SQL;VBA;Visual Basic (.Net),MariaDB;Microsoft SQL Server;MySQL;SQLite,"No, and I don't plan to",,
81615,25-34 years old,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",8,100 to 499 employees,85672.0,EUR European Euro,Bash/Shell (all shells);Go;Java;JavaScript;TypeScript,Elasticsearch;MongoDB;PostgreSQL;Redis,Yes,Favorable,Neither trust nor distrust
14985,35-44 years old,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time",Remote,"Developer, back-end",12,2 to 9 employees,58899.0,EUR European Euro,Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript,Cloud Firestore;Elasticsearch;MariaDB;MongoDB;PostgreSQL;Redis,Yes,Very favorable,Somewhat trust
29787,35-44 years old,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, back-end",14,"1,000 to 4,999 employees",67472.0,PLN	Polish zloty,PHP,BigQuery;Elasticsearch;MariaDB;MySQL;Redis;SQLite,Yes,Indifferent,Somewhat distrust
22614,25-34 years old,Hungary,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",Remote,"Developer, front-end",7,100 to 499 employees,,HUF	Hungarian forint,C#;TypeScript,MongoDB,Yes,Very favorable,Somewhat distrust
25892,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Data scientist or machine learning specialist,5,10 to 19 employees,90000.0,USD	United States dollar,HTML/CSS;Lua;Python;R;SQL,Dynamodb;MySQL;PostgreSQL;Redis;SQLite,"No, but I plan to soon",Indifferent,Somewhat distrust
75552,Under 18 years old,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,Bash/Shell (all shells);C++;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript,InfluxDB;MariaDB;MongoDB;PostgreSQL;Redis;Supabase,Yes,Very favorable,Somewhat trust
78852,Under 18 years old,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,JavaScript,,Yes,Favorable,Somewhat trust
51441,25-34 years old,Lithuania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,8,500 to 999 employees,,EUR European Euro,C#;JavaScript;TypeScript,Microsoft SQL Server,"No, but I plan to soon",Favorable,Neither trust nor distrust
39341,18-24 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Student, full-time",Remote,"Developer, back-end",,,,,Go;HTML/CSS;Java;JavaScript;TypeScript,MongoDB;Redis,Yes,Very favorable,Somewhat trust
62097,25-34 years old,New Zealand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",2,2 to 9 employees,48562.0,NZD	New Zealand dollar,HTML/CSS;TypeScript,Dynamodb;PostgreSQL,"No, and I don't plan to",,
22139,18-24 years old,Norway,Something else,"Employed, full-time","Hybrid (some remote, some in-person)",Other (please specify):,,,,,Go;Kotlin;PowerShell;TypeScript,Microsoft Access;MongoDB;MySQL;PostgreSQL,"No, and I don't plan to",,
33157,25-34 years old,Czech Republic,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, desktop or enterprise applications",7,20 to 99 employees,45494.0,CZK	Czech koruna,Assembly;Bash/Shell (all shells);C;C++;Groovy;JavaScript;PowerShell;Python;SQL;TypeScript,Oracle;PostgreSQL;SQLite,"No, and I don't plan to",,
9282,45-54 years old,Bangladesh,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Not employed, but looking for work",,Designer,,,,,R;SQL,BigQuery;Microsoft Access;PostgreSQL;SQLite,"No, but I plan to soon",Favorable,Somewhat trust
72694,18-24 years old,Austria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, part-time;Student, part-time","Hybrid (some remote, some in-person)","Developer, full-stack",,,,,Bash/Shell (all shells);Dart;HTML/CSS;Java;JavaScript;Python;TypeScript,IBM DB2;PostgreSQL;Redis;SQLite;Supabase,Yes,Favorable,Somewhat trust
13620,35-44 years old,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, part-time","Hybrid (some remote, some in-person)",Security professional,7,,,,Bash/Shell (all shells);C;Elixir;Go;Java;JavaScript;Python;TypeScript,Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Neo4J;PostgreSQL;SQLite,"No, and I don't plan to",,
52589,35-44 years old,Netherlands,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,Other (please specify):,13,"1,000 to 4,999 employees",,EUR European Euro,Bash/Shell (all shells);Python,SQLite,"No, and I don't plan to",,
34892,55-64 years old,Italy,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)",Designer,39,"10,000 or more employees",,EUR European Euro,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Lisp;Objective-C;Perl;Python;SQL,Microsoft SQL Server;Oracle;PostgreSQL;SQLite,"No, but I plan to soon",Indifferent,Neither trust nor distrust
20739,18-24 years old,Austria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time;Employed, part-time",Remote,"Developer, full-stack",,,,,Assembly;Bash/Shell (all shells);C;C++;Groovy;HTML/CSS;Java;JavaScript;Julia;Kotlin;PowerShell;Python;SQL;TypeScript,Elasticsearch;H2;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,"No, and I don't plan to",,
67615,45-54 years old,South Africa,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",22,100 to 499 employees,67433.0,ZAR	South African rand,C#;Java;JavaScript;Kotlin;PowerShell;SQL;TypeScript,PostgreSQL,"No, but I plan to soon",Very favorable,Somewhat trust
60868,25-34 years old,Mexico,Some college/university study without earning a degree,"Employed, full-time",In-person,Cloud infrastructure engineer,5,"1,000 to 4,999 employees",21984.0,MXN	Mexican peso,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL,BigQuery;Cloud Firestore;MariaDB;MySQL;SQLite,"No, but I plan to soon",Favorable,Somewhat trust
88362,18-24 years old,Brazil,"Associate degree (A.A., A.S., etc.)","Employed, part-time",In-person,"Developer, full-stack",2,"10,000 or more employees",,BRL	Brazilian real,Elixir;HTML/CSS;Java;JavaScript;Python;TypeScript,MySQL;PostgreSQL;SQLite;Supabase,"No, and I don't plan to",,
20309,25-34 years old,Israel,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Engineer, data",8,100 to 499 employees,13364.0,ILS	Israeli new shekel,Python,Elasticsearch;PostgreSQL;Redis,Yes,Favorable,Neither trust nor distrust
29629,18-24 years old,Bulgaria,Primary/elementary school,"Student, full-time",,,,,,,C#;HTML/CSS;JavaScript;TypeScript,Cloud Firestore;MongoDB,"No, and I don't plan to",,
43598,35-44 years old,Poland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, back-end",18,"1,000 to 4,999 employees",90919.0,PLN	Polish zloty,C#;SQL,Cosmos DB;Elasticsearch;Microsoft SQL Server,"No, but I plan to soon",Indifferent,Highly distrust
40455,25-34 years old,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",12,"10,000 or more employees",,RUB	Russian ruble,C;C++;HTML/CSS;JavaScript;Kotlin;Python;Rust;TypeScript,MySQL,Yes,Favorable,Somewhat distrust
10022,18-24 years old,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed;Student, full-time",Remote,Blockchain,,,,,C++;HTML/CSS;Java;JavaScript;Python;TypeScript,Cosmos DB;Firebase Realtime Database,Yes,Favorable,Somewhat trust
11931,25-34 years old,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, mobile",4,2 to 9 employees,42836.0,EUR European Euro,Dart;Zig,Firebase Realtime Database,"No, but I plan to soon",Favorable,Neither trust nor distrust
81476,35-44 years old,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Not employed, but looking for work",,"Engineer, data",,,,,Python,SQLite,Yes,Favorable,Neither trust nor distrust
33677,25-34 years old,Brazil,Some college/university study without earning a degree,"Employed, full-time",Remote,"Developer, full-stack",7,10 to 19 employees,12173.0,BRL	Brazilian real,C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript,MariaDB;MongoDB;PostgreSQL;Redis,"No, but I plan to soon",Very favorable,Somewhat trust
15845,25-34 years old,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, front-end",10,2 to 9 employees,53545.0,EUR European Euro,Bash/Shell (all shells);JavaScript;Python;TypeScript,PostgreSQL,Yes,Very favorable,Neither trust nor distrust
13675,35-44 years old,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Other (please specify):,12,20 to 99 employees,,PLN	Polish zloty,Bash/Shell (all shells);Java;JavaScript;Python;TypeScript,Firebird;MongoDB;MySQL;Redis;Solr,"No, but I plan to soon",Indifferent,Somewhat distrust
52856,25-34 years old,Bulgaria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, front-end",4,"1,000 to 4,999 employees",52005.0,BGN	Bulgarian lev,HTML/CSS;Java;JavaScript;TypeScript,PostgreSQL,"No, and I don't plan to",,
69495,18-24 years old,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Not employed, but looking for work;Student, full-time",,,,,,,C#;C++;HTML/CSS;Java;JavaScript;Python;Rust,,"No, and I don't plan to",,
82867,45-54 years old,United States of America,"Associate degree (A.A., A.S., etc.)","Employed, full-time",Remote,"Developer, full-stack",3,500 to 999 employees,164000.0,USD	United States dollar,HTML/CSS;JavaScript,MongoDB,"No, but I plan to soon",Favorable,Neither trust nor distrust
981,18-24 years old,Slovakia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time;Employed, part-time",In-person,"Developer, desktop or enterprise applications",,,,,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Kotlin;Lua;PHP;SQL;TypeScript,PostgreSQL,"No, but I plan to soon",Favorable,Somewhat distrust
32510,25-34 years old,Morocco,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, full-stack",,"10,000 or more employees",3449.0,MAD	Moroccan dirham,Java;JavaScript,Microsoft SQL Server;MySQL;Oracle;PostgreSQL,"No, but I plan to soon",Very favorable,Neither trust nor distrust
88174,18-24 years old,Mexico,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,C#;C++;HTML/CSS;JavaScript;MATLAB;R,,Yes,Very favorable,Somewhat trust
72917,18-24 years old,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",7,100 to 499 employees,64552.0,GBP	Pound sterling,Bash/Shell (all shells);Dart;Go;HTML/CSS;Java;JavaScript;Lua;PHP;SQL,Dynamodb;Elasticsearch;Firebase Realtime Database;InfluxDB;MongoDB;MySQL;PostgreSQL;Redis,"No, and I don't plan to",,
60058,18-24 years old,Germany,Some college/university study without earning a degree,"Student, full-time",,,,,,,Assembly;C;C++;HTML/CSS;Java;JavaScript,,"No, and I don't plan to",,
13758,25-34 years old,Slovenia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",10,10 to 19 employees,,EUR European Euro,Dart;HTML/CSS;Java;JavaScript;SQL,Oracle,Yes,Very favorable,Somewhat trust
23127,18-24 years old,Germany,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)","Developer, front-end",7,100 to 499 employees,74963.0,EUR European Euro,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript,Cloud Firestore;Firebase Realtime Database;MySQL;PostgreSQL,Yes,Very favorable,Highly trust
45746,45-54 years old,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,32,10 to 19 employees,145429.0,AUD	Australian dollar,C#;JavaScript;TypeScript,Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,"No, but I plan to soon",Favorable,Neither trust nor distrust
63168,25-34 years old,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Research & Development role,5,100 to 499 employees,94426.0,CAD	Canadian dollar,MATLAB,,Yes,Favorable,Somewhat distrust
50456,18-24 years old,Portugal,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,Assembly;C;C#;C++;Clojure;Dart;Delphi;F#;GDScript;Go;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;Python;Rust;SQL;TypeScript,Firebase Realtime Database;MySQL;PostgreSQL,"No, but I plan to soon",Unsure,Somewhat trust
